Transaction_ID,Date,Account_Number,Transaction_Type,Amount,Currency,Counterparty,Category,Payment_Method,Risk_Incident,Risk_Type,Incident_Severity,Error_Code,User_ID,System_Latency,Login_Frequency,Failed_Attempts,IP_Region
TXN05103,2024-04-12,366525,Refund,102.65,USD,"Williams, Cook and Porter",Payroll,Credit Card,0,None,None,None,U230,338.7,6,0,HN
TXN05104,2024-11-03,388510,Debit,5191.03,USD,Barr Group,Operations,Credit Card,0,None,None,None,U204,197.09,2,4,GQ
TXN05105,2024-03-14,476719,Credit,1410.8,USD,Haley-Cummings,Operations,Cash,0,None,None,None,U394,469.9,6,4,NO
TXN05106,2024-10-13,336040,Debit,4703.43,USD,Roberts and Sons,Sales,Credit Card,0,None,None,None,U070,109.61,7,1,US
TXN05107,2024-06-11,821058,Debit,399.52,USD,"Howe, Thomas and Reilly",Marketing,Credit Card,0,None,None,None,U261,189.63,10,1,BS
TXN05108,2024-02-16,990644,Credit,5966.08,USD,Mitchell LLC,Payroll,Credit Card,0,None,None,None,U450,203.0,5,4,CO
TXN05109,2024-08-13,191926,Debit,2106.16,USD,"Clark, Haney and Scott",Operations,Bank Transfer,0,None,None,None,U272,351.07,5,3,TV
TXN05110,2024-06-26,367745,Refund,7401.09,USD,"Hobbs, Howell and Le",Sales,Bank Transfer,1,Error,High,F001,U061,221.29,4,0,HU
TXN05111,2024-09-29,296238,Debit,2937.91,USD,Morgan PLC,Marketing,Bank Transfer,1,Misstatement,Low,F001,U104,113.31,9,2,GN
TXN05112,2024-05-12,295973,Credit,6179.37,USD,Reyes Ltd,Inventory,Cash,1,Error,High,F001,U245,395.09,8,0,AM
TXN05113,2024-04-27,428181,Refund,8234.27,USD,"Howe, Hoover and Scott",Sales,Cash,0,None,None,None,U235,315.54,9,3,AZ
TXN05114,2024-09-23,265725,Debit,4198.2,USD,"Parker, Booth and Smith",Sales,Bank Transfer,0,None,None,None,U043,255.04,8,0,ES
TXN05115,2024-07-15,238454,Credit,1754.63,USD,Howard LLC,Marketing,Cash,0,None,None,None,U102,291.5,2,2,RU
TXN05116,2024-06-14,376141,Refund,5190.81,USD,Jones-Beard,Payroll,Cash,0,None,None,None,U302,328.36,8,1,MD
TXN05117,2024-08-21,194028,Credit,1522.29,USD,Cook PLC,Marketing,Bank Transfer,0,None,None,None,U096,437.16,2,2,SD
TXN05118,2024-10-19,179637,Credit,8096.08,USD,Hutchinson LLC,Payroll,Cash,0,None,None,None,U114,413.37,4,2,SO
TXN05119,2024-07-08,981570,Debit,6689.99,USD,Aguirre and Sons,Operations,Bank Transfer,0,None,None,None,U171,208.71,6,1,AF
TXN05120,2024-08-11,925785,Debit,3657.03,USD,Macias Inc,Marketing,Credit Card,0,None,None,None,U106,273.36,10,5,CM
TXN05121,2024-09-26,767917,Refund,9250.3,USD,Allen-Lee,Inventory,Cash,0,None,None,None,U398,223.73,4,2,HT
TXN05122,2024-09-24,784159,Credit,7867.7,USD,Small-Powell,Operations,Cash,1,Error,High,E002,U210,202.95,6,4,GB
TXN05123,2025-01-04,423006,Debit,309.5,USD,"Carter, Brown and Salinas",Inventory,Bank Transfer,0,None,None,None,U035,490.51,9,0,EC
TXN05124,2024-01-11,556311,Refund,2048.73,USD,Gonzalez-Hurley,Sales,Credit Card,0,None,None,None,U295,105.42,10,5,DO
TXN05125,2024-04-15,549178,Credit,4042.51,USD,Maldonado-Salazar,Marketing,Credit Card,1,Fraud,High,M003,U212,455.78,2,5,MM
TXN05126,2024-11-01,664672,Credit,3738.11,USD,Berry Inc,Operations,Bank Transfer,0,None,None,None,U254,114.96,1,5,KN
TXN05127,2024-11-30,518638,Debit,8415.84,USD,"Brown, Huang and Lewis",Inventory,Credit Card,0,None,None,None,U233,217.16,6,4,RS
TXN05128,2024-07-12,778578,Debit,6222.92,USD,Riley Ltd,Sales,Cash,0,None,None,None,U213,264.94,5,4,BO
TXN05129,2024-11-05,644195,Debit,294.5,USD,Howell and Sons,Payroll,Credit Card,0,None,None,None,U373,439.7,9,1,DM
TXN05130,2024-02-01,133978,Refund,268.04,USD,Potter-West,Sales,Bank Transfer,1,Misstatement,Low,M003,U265,200.77,3,2,ER
TXN05131,2024-03-08,996365,Debit,294.68,USD,Ford-Wood,Operations,Bank Transfer,0,None,None,None,U147,284.78,6,2,TJ
TXN05132,2024-04-11,922806,Debit,4710.32,USD,Williamson Group,Operations,Bank Transfer,0,None,None,None,U269,311.37,7,5,BW
TXN05133,2024-06-10,470234,Refund,7352.16,USD,Rojas-Chavez,Sales,Bank Transfer,0,None,None,None,U010,184.42,3,2,CO
TXN05134,2024-11-17,829690,Refund,1451.96,USD,"Rodriguez, Arroyo and Ross",Payroll,Cash,0,None,None,None,U478,392.72,8,3,ZA
TXN05135,2024-11-05,100018,Credit,4082.47,USD,"Jordan, Mcfarland and Harmon",Sales,Cash,1,Misstatement,Low,F001,U148,314.2,4,5,BF
TXN05136,2024-12-20,662590,Debit,5399.35,USD,Davis Group,Inventory,Bank Transfer,0,None,None,None,U005,276.29,10,2,GR
TXN05137,2024-07-07,287669,Debit,7627.4,USD,Garza-Sims,Inventory,Cash,0,None,None,None,U370,168.16,7,5,KW
TXN05138,2024-10-15,629338,Refund,7228.0,USD,"Walker, Hale and Rhodes",Operations,Cash,0,None,None,None,U055,262.52,5,3,UY
TXN05139,2024-08-11,254559,Debit,1705.7,USD,Leon-Murphy,Payroll,Cash,0,None,None,None,U023,212.82,4,5,IR
TXN05140,2024-05-03,110144,Refund,1010.15,USD,"Nichols, Alvarez and Robinson",Payroll,Bank Transfer,1,Error,Medium,E002,U432,458.07,4,2,CV
TXN05141,2024-02-20,919567,Refund,3493.18,USD,Carter-Morrison,Inventory,Credit Card,0,None,None,None,U105,332.38,2,5,GA
TXN05142,2024-04-15,927095,Debit,2234.77,USD,Stewart-Brown,Inventory,Credit Card,0,None,None,None,U080,156.79,7,1,KP
TXN05143,2024-09-18,767903,Credit,4204.63,USD,Morgan Inc,Operations,Credit Card,0,None,None,None,U038,212.81,2,1,CL
TXN05144,2024-11-12,546918,Refund,672.59,USD,"Valdez, Thompson and Miles",Operations,Credit Card,0,None,None,None,U411,270.0,3,1,KN
TXN05145,2024-11-21,319568,Debit,9687.62,USD,Davis-Manning,Marketing,Credit Card,0,None,None,None,U113,226.5,1,0,BH
TXN05146,2024-06-05,647777,Credit,4649.69,USD,Frey-Juarez,Marketing,Cash,1,Error,High,M003,U100,268.82,10,2,CL
TXN05147,2024-08-10,630284,Credit,4156.62,USD,Wells LLC,Payroll,Cash,0,None,None,None,U421,133.26,10,0,NA
TXN05148,2024-09-29,393492,Credit,8982.45,USD,"Hall, Davis and Coleman",Marketing,Credit Card,1,Fraud,Medium,E002,U389,176.97,3,1,GR
TXN05149,2024-12-17,798162,Credit,4409.75,USD,Smith PLC,Operations,Bank Transfer,0,None,None,None,U152,115.81,9,0,ID
TXN05150,2024-07-22,691839,Debit,8570.59,USD,Bridges-Vasquez,Sales,Cash,0,None,None,None,U460,288.21,7,5,SR
TXN05151,2024-10-12,414774,Debit,8096.16,USD,"Bryant, Boyd and Smith",Payroll,Bank Transfer,0,None,None,None,U359,232.56,9,5,MU
TXN05152,2024-04-30,948565,Debit,17.21,USD,Day Ltd,Operations,Credit Card,0,None,None,None,U142,131.65,8,5,GR
TXN05153,2024-03-21,101483,Debit,4767.67,USD,Johnson Ltd,Inventory,Credit Card,1,Error,High,E002,U091,495.1,9,2,MT
TXN05154,2024-05-01,986558,Credit,8996.49,USD,Haley and Sons,Operations,Credit Card,0,None,None,None,U043,144.84,5,4,MY
TXN05155,2024-08-14,610328,Credit,2576.05,USD,Good-Gonzalez,Marketing,Credit Card,0,None,None,None,U414,367.04,3,0,BI
TXN05156,2024-10-09,792224,Refund,3235.54,USD,Singh and Sons,Sales,Credit Card,0,None,None,None,U412,142.71,8,4,PS
TXN05157,2024-12-02,192800,Credit,5404.46,USD,Whitney PLC,Payroll,Cash,0,None,None,None,U117,425.77,8,0,AT
TXN05158,2024-07-14,579295,Credit,9569.48,USD,"Murray, Sanchez and Ayers",Inventory,Credit Card,0,None,None,None,U318,241.16,6,2,TW
TXN05159,2024-04-04,135058,Refund,6687.64,USD,Wilson-Santos,Inventory,Bank Transfer,0,None,None,None,U203,372.51,2,5,GA
TXN05160,2024-11-08,554986,Debit,973.02,USD,Schmidt-Matthews,Operations,Bank Transfer,0,None,None,None,U256,249.15,6,4,GA
TXN05161,2024-04-04,116273,Debit,4933.09,USD,Wright-Buck,Operations,Credit Card,0,None,None,None,U097,322.75,4,2,LS
TXN05162,2024-08-31,647564,Debit,8312.58,USD,Bass-Garcia,Sales,Bank Transfer,0,None,None,None,U400,147.0,7,1,AM
TXN05163,2024-09-01,998148,Debit,5716.68,USD,Martin-Hill,Inventory,Cash,0,None,None,None,U363,326.46,8,2,AT
TXN05164,2024-12-26,421284,Debit,1267.07,USD,"Jackson, West and Smith",Sales,Credit Card,0,None,None,None,U261,340.66,3,0,PG
TXN05165,2024-09-16,182907,Refund,5152.19,USD,Wallace-Hicks,Operations,Credit Card,0,None,None,None,U141,223.31,1,3,CY
TXN05166,2024-12-28,181414,Refund,8056.42,USD,Chang-Garcia,Operations,Bank Transfer,1,Misstatement,High,M003,U337,143.54,10,1,CU
TXN05167,2024-04-20,725472,Debit,1434.53,USD,Reid Inc,Inventory,Credit Card,0,None,None,None,U256,476.03,8,4,BO
TXN05168,2024-01-15,195822,Credit,6595.51,USD,Reilly Ltd,Sales,Credit Card,0,None,None,None,U413,275.68,6,1,LV
TXN05169,2024-08-19,798427,Credit,7434.42,USD,Davis Ltd,Payroll,Credit Card,0,None,None,None,U182,435.27,1,2,VU
TXN05170,2024-03-24,132761,Credit,7175.51,USD,Castro-Hammond,Sales,Cash,0,None,None,None,U396,440.12,7,4,BS
TXN05171,2024-05-10,252856,Refund,2830.17,USD,"Russo, Watson and Murphy",Payroll,Cash,0,None,None,None,U206,410.35,7,5,JM
TXN05172,2024-06-28,183347,Credit,6154.0,USD,Mcgee-Bates,Marketing,Cash,0,None,None,None,U250,202.69,10,0,ER
TXN05173,2024-03-14,864080,Refund,2505.29,USD,Logan Group,Operations,Credit Card,0,None,None,None,U276,352.78,10,5,GR
TXN05174,2024-07-22,163116,Debit,2514.2,USD,"Ruiz, Campbell and Peterson",Payroll,Bank Transfer,0,None,None,None,U190,373.51,2,5,LB
TXN05175,2024-01-09,615152,Credit,7303.0,USD,Harris Ltd,Marketing,Bank Transfer,0,None,None,None,U064,292.41,3,4,NR
TXN05176,2024-01-13,544534,Credit,3018.07,USD,Garcia-Johnson,Marketing,Cash,0,None,None,None,U440,421.58,9,4,KP
TXN05177,2024-08-12,950631,Debit,7107.5,USD,"Davis, Hines and Castillo",Operations,Bank Transfer,1,Error,Medium,E002,U082,442.7,6,2,VA
TXN05178,2024-05-09,435629,Debit,4626.87,USD,"Hunter, Guzman and Vargas",Payroll,Credit Card,0,None,None,None,U137,488.25,7,4,BG
TXN05179,2024-05-15,726948,Credit,5911.94,USD,Obrien Group,Marketing,Credit Card,0,None,None,None,U171,364.52,9,0,CO
TXN05180,2024-03-21,708095,Credit,5173.87,USD,Reyes Inc,Marketing,Bank Transfer,1,Fraud,High,F001,U301,451.24,6,4,ID
TXN05181,2024-09-22,723321,Credit,9876.55,USD,Taylor-Young,Inventory,Cash,0,None,None,None,U045,427.42,10,5,RU
TXN05182,2024-04-29,705278,Credit,2674.59,USD,Mcbride-Barker,Sales,Cash,0,None,None,None,U234,433.26,5,2,TZ
TXN05183,2024-10-04,431979,Credit,8996.33,USD,Coffey-Rosales,Payroll,Cash,0,None,None,None,U223,140.61,5,1,SL
TXN05184,2024-05-10,851411,Refund,3286.16,USD,Harding-Cross,Inventory,Bank Transfer,1,Misstatement,Medium,F001,U219,115.95,2,3,LU
TXN05185,2024-09-28,156549,Credit,3753.96,USD,White-Adams,Operations,Credit Card,0,None,None,None,U224,484.97,7,1,BA
TXN05186,2024-06-26,778952,Credit,1460.76,USD,Clements-Delacruz,Operations,Cash,1,Misstatement,Low,E002,U446,191.48,5,1,LR
TXN05187,2024-03-08,317777,Refund,7366.74,USD,Wilson-Bolton,Payroll,Credit Card,0,None,None,None,U128,429.2,10,1,US
TXN05188,2024-05-29,374737,Debit,8508.98,USD,Cochran-Solis,Payroll,Bank Transfer,0,None,None,None,U417,380.24,4,0,TH
TXN05189,2024-07-05,349279,Debit,7481.88,USD,"Smith, Barrett and Reid",Marketing,Bank Transfer,1,Error,High,M003,U127,148.66,4,1,EC
TXN05190,2024-10-05,318736,Debit,7999.72,USD,Swanson-Barker,Inventory,Cash,0,None,None,None,U482,283.43,2,4,HT
TXN05191,2024-04-04,116198,Refund,6322.48,USD,"Key, Martin and Cabrera",Operations,Bank Transfer,0,None,None,None,U155,288.72,2,1,AU
TXN05192,2024-11-25,747392,Refund,7944.01,USD,"Fisher, Baker and Schmidt",Sales,Cash,0,None,None,None,U117,164.86,2,5,EE
TXN05193,2024-12-02,444224,Debit,9795.51,USD,Mason Ltd,Operations,Cash,0,None,None,None,U095,222.92,6,4,GB
TXN05194,2024-10-06,661053,Debit,153.07,USD,Gibbs and Sons,Payroll,Bank Transfer,1,Error,High,M003,U060,250.3,7,3,ZM
TXN05195,2024-08-19,571581,Debit,6349.96,USD,"Walter, Gregory and Edwards",Inventory,Credit Card,0,None,None,None,U418,265.32,9,5,TG
TXN05196,2024-03-13,409699,Credit,8355.44,USD,"Bush, King and Blake",Payroll,Cash,0,None,None,None,U459,201.59,6,2,ML
TXN05197,2024-02-23,154122,Refund,2385.91,USD,Moore Inc,Sales,Credit Card,0,None,None,None,U198,217.01,5,2,IT
TXN05198,2024-05-08,633635,Credit,3973.67,USD,"Alexander, Frazier and Ingram",Marketing,Cash,0,None,None,None,U098,251.89,1,3,UZ
TXN05199,2024-02-13,953635,Refund,127.01,USD,Freeman and Sons,Payroll,Cash,0,None,None,None,U119,267.77,3,4,TL
TXN05200,2024-11-29,171481,Refund,4812.96,USD,"Shelton, Jones and Moore",Payroll,Bank Transfer,0,None,None,None,U323,246.19,7,2,AU
TXN05201,2024-04-22,713611,Credit,8578.23,USD,Carr Inc,Marketing,Credit Card,0,None,None,None,U394,479.34,3,5,VA
TXN05202,2024-10-05,532283,Debit,1885.61,USD,Evans-Pugh,Payroll,Cash,1,Fraud,Low,E002,U046,302.03,2,0,AZ
TXN05203,2024-05-13,705704,Refund,8696.56,USD,Banks Ltd,Operations,Bank Transfer,0,None,None,None,U458,461.03,9,1,BD
TXN05204,2024-03-08,629881,Credit,9708.09,USD,"Rice, Mendoza and Webb",Sales,Bank Transfer,0,None,None,None,U121,172.01,1,1,BD
TXN05205,2024-04-15,599457,Credit,4062.51,USD,Hernandez-Zhang,Marketing,Cash,1,Fraud,Medium,F001,U089,373.27,7,0,UZ
TXN05206,2024-02-29,395747,Refund,9927.06,USD,Alexander-Taylor,Inventory,Bank Transfer,0,None,None,None,U399,133.6,1,5,AO
TXN05207,2024-01-31,306665,Debit,4537.4,USD,Leonard-Wright,Payroll,Bank Transfer,0,None,None,None,U274,365.71,4,4,CN
TXN05208,2024-07-19,328140,Refund,2635.42,USD,Morgan-Jacobs,Marketing,Bank Transfer,0,None,None,None,U448,191.17,7,0,RW
TXN05209,2024-04-30,202874,Refund,4404.23,USD,"Thomas, Schultz and Kim",Payroll,Cash,1,Misstatement,Medium,E002,U014,303.4,4,2,SY
TXN05210,2024-03-23,823132,Debit,7452.15,USD,Marshall-Mays,Sales,Credit Card,0,None,None,None,U485,409.06,3,1,DZ
TXN05211,2024-12-22,755694,Credit,6558.05,USD,"Robertson, White and Montes",Payroll,Credit Card,1,Fraud,Medium,E002,U472,446.72,4,4,FM
TXN05212,2024-05-20,821869,Credit,5149.76,USD,"Gardner, Allen and Wilson",Operations,Credit Card,0,None,None,None,U402,442.47,6,5,BY
TXN05213,2024-01-11,725604,Debit,3380.13,USD,"Garcia, Myers and Lynn",Operations,Cash,0,None,None,None,U297,418.06,2,2,ES
TXN05214,2024-01-30,762163,Credit,9966.89,USD,"Waters, Watson and Jones",Payroll,Bank Transfer,0,None,None,None,U368,445.58,9,3,BZ
TXN05215,2024-11-26,536102,Credit,1871.33,USD,Allison PLC,Operations,Credit Card,0,None,None,None,U178,353.09,6,5,BN
TXN05216,2024-09-26,782085,Debit,3416.42,USD,Peterson LLC,Payroll,Bank Transfer,0,None,None,None,U045,208.74,3,5,BI
TXN05217,2024-06-07,756069,Debit,8720.99,USD,Wall PLC,Marketing,Credit Card,0,None,None,None,U100,398.35,3,4,ZA
TXN05218,2024-09-25,621299,Credit,7722.36,USD,Williams PLC,Sales,Cash,0,None,None,None,U336,372.28,10,5,CD
TXN05219,2024-03-09,103806,Refund,4568.6,USD,Vance-Villanueva,Marketing,Bank Transfer,0,None,None,None,U115,406.97,2,1,MZ
TXN05220,2024-10-20,232199,Credit,974.07,USD,Fry Ltd,Sales,Credit Card,0,None,None,None,U406,473.42,7,3,CO
TXN05221,2024-02-09,118520,Debit,8563.58,USD,Thornton Group,Operations,Cash,0,None,None,None,U003,338.28,6,4,TD
TXN05222,2024-03-10,147983,Refund,7635.06,USD,"Bean, Griffith and Sweeney",Sales,Credit Card,0,None,None,None,U150,384.1,7,2,RS
TXN05223,2024-10-17,470797,Refund,2636.0,USD,Hartman-Watkins,Operations,Bank Transfer,0,None,None,None,U273,412.46,2,0,NZ
TXN05224,2024-06-22,775177,Refund,7821.72,USD,Hoffman PLC,Marketing,Cash,0,None,None,None,U008,283.02,4,1,AT
TXN05225,2024-10-17,432443,Refund,4270.88,USD,Williams Group,Operations,Bank Transfer,0,None,None,None,U255,386.82,1,1,PG
TXN05226,2024-03-29,508732,Refund,263.89,USD,"Gray, Evans and Walker",Sales,Credit Card,0,None,None,None,U328,491.65,8,5,KZ
TXN05227,2024-09-01,119025,Refund,5437.75,USD,Roberts-Lawson,Inventory,Cash,0,None,None,None,U346,136.93,4,2,AE
TXN05228,2024-07-27,273718,Refund,954.89,USD,Edwards-Steele,Inventory,Bank Transfer,1,Fraud,Medium,M003,U357,443.68,10,3,IQ
TXN05229,2024-12-15,887108,Debit,9751.13,USD,Collins LLC,Operations,Bank Transfer,0,None,None,None,U336,466.18,9,2,KN
TXN05230,2024-09-14,882008,Refund,8302.48,USD,Garcia-Weiss,Inventory,Bank Transfer,0,None,None,None,U206,219.73,8,0,MR
TXN05231,2024-04-10,396973,Credit,1211.57,USD,Atkinson-Mullins,Payroll,Bank Transfer,0,None,None,None,U068,312.11,2,4,LC
TXN05232,2024-03-31,760211,Refund,7129.83,USD,Santana-Moody,Payroll,Bank Transfer,0,None,None,None,U102,468.33,5,1,GE
TXN05233,2024-09-25,591227,Refund,1271.73,USD,Carter-Reyes,Marketing,Cash,0,None,None,None,U089,496.98,9,5,KN
TXN05234,2024-06-09,759777,Refund,3482.77,USD,Romero-Clark,Sales,Bank Transfer,0,None,None,None,U154,108.01,5,2,SI
TXN05235,2024-11-07,708718,Refund,4531.12,USD,Lucero-Berry,Operations,Credit Card,0,None,None,None,U222,101.99,6,4,ML
TXN05236,2024-12-30,686323,Refund,5537.45,USD,Newton Group,Operations,Credit Card,0,None,None,None,U051,364.22,5,0,NL
TXN05237,2024-08-25,736823,Debit,9396.09,USD,"Miller, Martin and Diaz",Operations,Cash,0,None,None,None,U276,253.8,5,2,CH
TXN05238,2024-08-27,246096,Credit,9663.26,USD,Mcgee-Owens,Inventory,Bank Transfer,0,None,None,None,U068,440.29,4,3,IL
TXN05239,2024-09-02,216576,Refund,9717.08,USD,Lopez and Sons,Operations,Credit Card,0,None,None,None,U216,445.57,1,0,PW
TXN05240,2024-06-23,786546,Refund,1834.3,USD,White and Sons,Sales,Credit Card,0,None,None,None,U421,202.03,1,5,AU
TXN05241,2024-06-25,959967,Debit,8202.07,USD,"Young, Oliver and Rodriguez",Marketing,Cash,1,Error,Medium,F001,U103,262.07,8,1,PA
TXN05242,2024-02-04,713952,Credit,8857.39,USD,Mckinney PLC,Inventory,Credit Card,0,None,None,None,U072,452.79,5,0,NG
TXN05243,2024-03-23,572094,Credit,5113.94,USD,"Morales, Haynes and Osborne",Payroll,Bank Transfer,0,None,None,None,U216,418.22,6,0,CU
TXN05244,2024-05-11,932374,Refund,1425.67,USD,"Atkinson, Dixon and Ramirez",Payroll,Bank Transfer,1,Fraud,Low,E002,U323,161.87,8,5,JO
TXN05245,2024-11-12,894863,Refund,6808.94,USD,"Hubbard, Spears and Foster",Marketing,Credit Card,0,None,None,None,U147,399.51,8,2,MD
TXN05246,2024-12-30,126373,Refund,7761.35,USD,Robertson-Burns,Operations,Bank Transfer,0,None,None,None,U119,324.14,8,0,CZ
TXN05247,2024-10-19,452284,Credit,1994.78,USD,"Huffman, Allen and Goodman",Payroll,Cash,0,None,None,None,U081,437.2,5,5,GT
TXN05248,2024-08-25,923829,Debit,7448.51,USD,Bush-Perez,Marketing,Bank Transfer,1,Error,Low,E002,U493,301.26,2,3,IS
TXN05249,2024-12-27,233341,Refund,5260.49,USD,"Chen, Gill and Rodriguez",Operations,Cash,0,None,None,None,U468,324.06,5,4,LU
TXN05250,2024-06-20,607910,Refund,7801.58,USD,"Davis, Dean and Payne",Payroll,Cash,0,None,None,None,U254,357.61,7,4,IS
TXN05251,2024-09-14,649881,Debit,5633.2,USD,"Atkinson, Crawford and Wiggins",Operations,Bank Transfer,0,None,None,None,U376,290.64,6,1,LS
TXN05252,2024-05-04,506724,Debit,5310.31,USD,Walker and Sons,Marketing,Cash,1,Misstatement,High,M003,U094,197.56,2,2,MY
TXN05253,2024-11-04,792136,Refund,479.48,USD,Rowe-Anderson,Payroll,Bank Transfer,0,None,None,None,U211,258.92,9,0,RU
TXN05254,2024-03-16,782306,Debit,5336.23,USD,Decker-Morris,Sales,Cash,0,None,None,None,U132,355.44,4,0,CA
TXN05255,2024-01-17,773886,Refund,5399.18,USD,Ford-Jackson,Marketing,Bank Transfer,1,Misstatement,Low,M003,U214,422.22,2,3,CY
TXN05256,2024-01-14,509080,Credit,6940.01,USD,Walker-Ford,Marketing,Cash,0,None,None,None,U394,267.22,7,3,AF
TXN05257,2024-11-25,129037,Credit,9971.78,USD,Alvarez-Forbes,Marketing,Cash,0,None,None,None,U040,201.86,4,0,IE
TXN05258,2024-07-08,362300,Debit,1675.87,USD,"Salazar, Williams and Stevenson",Sales,Cash,0,None,None,None,U224,328.87,4,5,BF
TXN05259,2024-08-22,499817,Debit,1595.91,USD,"Olson, Case and Johnson",Payroll,Bank Transfer,0,None,None,None,U039,470.09,3,5,IL
TXN05260,2024-02-24,881012,Credit,6807.17,USD,"Edwards, Ritter and Chapman",Operations,Cash,1,Error,Medium,E002,U074,281.11,6,3,LY
TXN05261,2024-09-07,259238,Credit,6352.72,USD,Mcguire PLC,Payroll,Cash,0,None,None,None,U420,118.11,4,5,BB
TXN05262,2024-06-22,180437,Debit,8590.82,USD,Esparza Group,Operations,Bank Transfer,0,None,None,None,U392,199.29,4,0,SI
TXN05263,2024-08-12,878648,Credit,2270.31,USD,Mclean-Lopez,Sales,Cash,0,None,None,None,U265,442.59,7,0,TR
TXN05264,2024-07-24,977954,Credit,9307.18,USD,Brown Ltd,Payroll,Credit Card,0,None,None,None,U335,240.24,4,5,TO
TXN05265,2024-11-08,868671,Debit,7163.7,USD,Hayes PLC,Sales,Cash,1,Error,High,E002,U488,325.16,1,0,LC
TXN05266,2024-03-28,935773,Refund,5412.81,USD,Luna-Khan,Operations,Cash,0,None,None,None,U426,442.0,6,4,KN
TXN05267,2024-02-04,670962,Debit,9551.75,USD,Kelly and Sons,Payroll,Bank Transfer,0,None,None,None,U403,281.83,8,5,BA
TXN05268,2024-11-20,343752,Refund,4245.92,USD,Williams Ltd,Marketing,Bank Transfer,0,None,None,None,U385,269.38,6,5,AM
TXN05269,2024-01-19,646675,Refund,2029.94,USD,Green LLC,Payroll,Bank Transfer,1,Misstatement,Medium,F001,U398,438.67,8,1,GE
TXN05270,2024-06-26,791868,Credit,498.63,USD,Malone-Nelson,Sales,Credit Card,0,None,None,None,U033,328.66,9,0,IL
TXN05271,2024-02-03,268146,Credit,9691.77,USD,"Glenn, Simmons and Mills",Marketing,Bank Transfer,0,None,None,None,U203,222.64,7,3,CZ
TXN05272,2024-06-14,486909,Debit,4014.72,USD,Garcia-Stevens,Sales,Bank Transfer,0,None,None,None,U138,274.09,7,1,NA
TXN05273,2024-12-28,169701,Debit,3903.83,USD,Wilson-Green,Inventory,Credit Card,0,None,None,None,U189,283.09,1,2,NR
TXN05274,2024-07-15,883711,Credit,5222.27,USD,"Bradley, Bowers and Hayes",Inventory,Bank Transfer,0,None,None,None,U116,270.04,8,4,IN
TXN05275,2024-05-06,389523,Credit,4218.43,USD,"Solis, Harrington and Horne",Inventory,Bank Transfer,0,None,None,None,U102,480.16,1,5,VN
TXN05276,2024-06-28,355510,Refund,4770.69,USD,Padilla-Johnson,Sales,Bank Transfer,0,None,None,None,U395,401.42,3,4,KW
TXN05277,2024-01-22,436162,Credit,3225.99,USD,Jones Ltd,Inventory,Credit Card,0,None,None,None,U469,376.83,6,3,TR
TXN05278,2024-10-06,450415,Debit,7218.26,USD,"Barajas, Riley and Watkins",Operations,Bank Transfer,0,None,None,None,U186,132.65,1,1,KZ
TXN05279,2024-07-28,711085,Credit,3006.93,USD,"Miller, Peterson and Pearson",Marketing,Bank Transfer,1,Fraud,Low,F001,U317,148.2,8,1,LK
TXN05280,2024-06-14,185510,Credit,757.96,USD,Tran-Cline,Sales,Cash,0,None,None,None,U002,175.89,7,0,JM
TXN05281,2024-05-03,262969,Credit,7086.33,USD,Christensen Group,Inventory,Bank Transfer,1,Error,Low,F001,U430,245.91,7,2,TV
TXN05282,2024-08-31,579781,Debit,6684.52,USD,"Tran, Foster and Carey",Inventory,Bank Transfer,0,None,None,None,U277,252.22,7,2,LC
TXN05283,2024-08-14,634713,Credit,2095.46,USD,"Conway, Burns and Wilkerson",Operations,Cash,0,None,None,None,U240,201.25,1,1,FJ
TXN05284,2024-05-12,945779,Refund,7337.27,USD,"Christensen, Melendez and Warner",Marketing,Bank Transfer,1,Error,High,F001,U403,237.0,7,5,SV
TXN05285,2024-06-23,908066,Refund,5943.91,USD,Little Ltd,Payroll,Cash,0,None,None,None,U409,363.13,10,1,ML
TXN05286,2024-02-14,736747,Debit,677.48,USD,Turner-Garcia,Payroll,Credit Card,0,None,None,None,U351,344.49,6,4,BF
TXN05287,2024-01-08,587140,Debit,7554.14,USD,"Garcia, Mendoza and Ward",Sales,Credit Card,1,Misstatement,Medium,E002,U066,145.29,1,3,VE
TXN05288,2024-04-23,900350,Credit,1411.63,USD,"Carlson, Novak and Erickson",Payroll,Cash,0,None,None,None,U326,274.09,9,2,KM
